Report Number,Supplemental Number,Accident Year,Accident Date/Time,Operator ID,Operator Name,Pipeline/Facility Name,Pipeline Location,Pipeline Type,Liquid Type,Liquid Subtype,Liquid Name,Accident City,Accident County,Accident State,Accident Latitude,Accident Longitude,Cause Category,Cause Subcategory,Unintentional Release (Barrels),Intentional Release (Barrels),Liquid Recovery (Barrels),Net Loss (Barrels),Liquid Ignition,Liquid Explosion,Pipeline Shutdown,Shutdown Date/Time,Restart Date/Time,Public Evacuations,Operator Employee Injuries,Operator Contractor Injuries,Emergency Responder Injuries,Other Injuries,Public Injuries,All Injuries,Operator Employee Fatalities,Operator Contractor Fatalities,Emergency Responder Fatalities,Other Fatalities,Public Fatalities,All Fatalities,Property Damage Costs,Lost Commodity Costs,Public/Private Property Damage Costs,Emergency Response Costs,Environmental Remediation Costs,Other Costs,All Costs,Pressure (psi),Temperature (°C),Flow Rate (barrels/day),Vibration Level (mm/s),Corrosion Level (mm/year),Last Maintenance Date,Авария
20110439,19267,2011,2011-11-13 14:14:00,300,"PLAINS PIPELINE, L.P.",BASIN PIPELINE,ONSHORE,UNDERGROUND,CRUDE OIL,,,HERMELEIGH,SCURRY,TX,32.599125,-100.76886,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",90.0,0.0,90.0,0.0,NO,NO,YES,11/13/2011 14:14,11/15/2011 4:00,0.0,,,,,,,,,,,,,38920.0,9000.0,0.0,1392.0,0.0,0.0,49312,901.0,40.0,82712.0,1.3,1.5,2023-10-28,1.0
20110449,17139,2011,2011-11-14 02:57:00,1248,BELLE FOURCHE PIPELINE CO,,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,,CAMPBELL,WY,44.021949,-105.538019,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,1958.0,,53.0,1905.0,NO,NO,YES,11/14/2011 2:57,11/14/2011 11:36,,,,,,,,,,,,,,15830.0,282301.0,17000.0,2000.0,1555415.0,0.0,1872546,887.0,41.0,60583.0,1.4,0.4,2023-01-12,1.0
20110445,18195,2011,2011-11-14 09:20:00,30909,TRANSMONTAIGNE OPERATING COMPANY L.P.,DIAMONDBACK PIPELINE,ONSHORE,TANK,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),,BROWNSVILLE,CAMERON,TX,25.964238,-97.381096,INCORRECT OPERATION,DAMAGE BY OPERATOR OR OPERATOR'S CONTRACTOR,1330.0,0.0,0.0,1330.0,NO,NO,YES,11/14/2011 9:35,11/15/2011 8:05,11.0,,,,,,,,,,,,,0.0,87130.0,0.0,0.0,0.0,0.0,87130,997.0,40.0,105942.0,1.3,1.3,2022-11-11,1.0
20110435,17295,2011,2011-11-15 15:53:00,30829,ENTERPRISE CRUDE PIPELINE LLC,TEXAS CITY TANK FARM,ONSHORE,TANK,CRUDE OIL,,,TEXAS CITY,GALVESTON,TX,29.34578,-94.936904,ALL OTHER CAUSES,MISCELLANEOUS,2490.0,,2490.0,0.0,NO,NO,YES,11/15/2011 16:00,11/23/2011 8:00,,,,,,,,,,,,,,385000.0,900.0,0.0,0.0,0.0,0.0,385900,880.0,73.0,53050.0,1.1,0.5,2022-08-19,1.0
20110443,16738,2011,2011-11-16 11:20:00,30829,ENTERPRISE CRUDE PIPELINE LLC,C78,ONSHORE,UNDERGROUND,CRUDE OIL,,,CUSHING,LINCOLN,OK,35.94085,-96.7502,CORROSION,INTERNAL,140.0,,85.0,55.0,NO,NO,YES,11/16/2011 11:45,,,,,,,,,,,,,,,37731.0,5225.0,0.0,10000.0,58695.0,0.0,111651,869.0,45.0,106899.0,3.0,1.3,2022-04-13,1.0
20110452,19751,2011,2011-11-17 11:02:00,22430,WEST SHORE PIPELINE CO,,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,CHICAGO,COOK,IL,41.659288,-87.569198,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",16.6,0.0,16.6,0.0,NO,NO,YES,11/17/2011 11:13,11/22/2011 4:48,0.0,,,,,,,,,,,,,313899.0,0.0,0.0,4000.0,142645.0,0.0,460544,862.0,51.0,58287.0,2.1,1.4,2023-02-01,1.0
20110453,18547,2011,2011-11-20 09:30:00,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",CLEARBROOK TERMINAL,ONSHORE,TANK,CRUDE OIL,,,CLEARBROOK,CLEARWATER,MN,47.68889,-95.41222,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.48,0.0,0.48,0.0,NO,NO,NO,,,0.0,,,,,,,,,,,,,1100.0,0.0,0.0,0.0,2000.0,0.0,3100,864.0,56.0,115225.0,1.3,1.2,2023-03-19,1.0
20110444,17550,2011,2011-11-21 10:15:00,32044,BP USFO/LOGISTICS,CARTERET TERMINAL,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,CARTERET,MIDDLESEX,NJ,40.588225,-74.222514,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,1.19,0.0,1.19,0.0,NO,NO,NO,,,0.0,,,,,,,,,,,,,1800.0,200.0,0.0,4500.0,7800.0,0.0,14300,927.0,43.0,111569.0,1.0,1.2,2024-11-27,1.0
20110447,16444,2011,2011-11-21 11:57:00,32147,MARATHON PIPE LINE LLC,"WABASH 12"" PRODUCTS",ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,MILAM,MACON,IL,39.711344,-88.85166,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,0.01,0.0,0.01,0.0,NO,NO,YES,11/21/2011 11:59,11/22/2011 7:22,0.0,,,,,,,,,,,,,660000.0,1.0,19600.0,27000.0,2750.0,0.0,709351,877.0,72.0,90445.0,2.7,0.4,2024-02-27,1.0
20110454,16283,2011,2011-11-22 03:37:00,31618,ENTERPRISE PRODUCTS OPERATING LLC,SULPHUR STATION,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",OTHER HVL,ETHANE,SULPHUR,CALCASIEU,LA,30.16485,-93.35127,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,85.0,0.0,0.0,85.0,NO,NO,YES,11/22/2011 4:42,11/22/2011 13:53,0.0,,,,,,,,,,,,,0.0,2785.0,0.0,0.0,0.0,0.0,2785,1015.0,68.0,110533.0,2.1,1.5,2023-03-10,1.0
20110451,19968,2011,2011-11-29 18:15:00,30829,ENTERPRISE CRUDE PIPELINE LLC,S1,ONSHORE,UNDERGROUND,CRUDE OIL,,,FULSHEAR,FORT BEND,TX,29.724843,-95.884289,CORROSION,EXTERNAL,100.0,0.0,100.0,0.0,NO,NO,,,,,,,,,,,,,,,,,3500.0,10000.0,0.0,0.0,5900000.0,0.0,5913500,992.0,44.0,79194.0,2.0,0.4,2022-07-19,1.0
20110460,17385,2011,2011-11-30 06:49:00,22610,"MAGELLAN PIPELINE COMPANY, LP",EAST HOUSTON,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,HOUSTON,HARRIS,TX,29.79428,-95.28162,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,1855.0,0.0,1855.0,0.0,NO,NO,YES,12/1/2011 3:15,,0.0,,,,,,,,,,,,,50000.0,0.0,0.0,26500.0,18500.0,30000.0,125000,1039.0,74.0,98002.0,1.8,0.5,2024-02-19,1.0
20110450,17684,2011,2011-12-01 10:30:00,18718,SUNOCO PIPELINE L.P.,RULE STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,,,RULE,HASKELL,TX,33.22053,-99.87124,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.36,0.0,0.0,0.36,NO,NO,YES,12/1/2011 10:30,12/1/2011 21:30,,,,,,,,,,,,,,1650.0,35.0,0.0,2000.0,500.0,0.0,4185,888.0,59.0,56835.0,2.3,0.7,2024-08-30,1.0
20110455,20363,2011,2011-12-01 14:27:00,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.","10"" FINTEX",ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,NO TREES,ECTOR,TX,31.85557,-102.67191,CORROSION,EXTERNAL,5.0,0.0,0.0,5.0,NO,NO,YES,12/1/2011 14:30,12/4/2011 21:00,0.0,,,,,,,,,,,,,20000.0,500.0,0.0,0.0,20000.0,0.0,40500,821.0,76.0,83526.0,1.6,1.4,2024-08-19,1.0
20110457,18319,2011,2011-12-01 16:40:00,31174,"SHELL PIPELINE CO., L.P.",COALINGA PUMP STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,,,COALINGA,FRESNO,CA,36.18992091,-120.35680577,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.02,0.0,0.0,0.02,YES,NO,NO,,,0.0,,,,,,,,,,,,,340000.0,0.0,0.0,0.0,0.0,0.0,340000,913.0,55.0,51254.0,2.8,0.3,2023-01-01,1.0
20110458,18067,2011,2011-12-01 17:50:00,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,PASADENA ,HARRIS,TX,29.43573,-95.121835,INCORRECT OPERATION,DAMAGE BY OPERATOR OR OPERATOR'S CONTRACTOR,0.12,0.0,0.12,0.0,NO,NO,YES,12/1/2011 17:50,12/1/2011 19:00,0.0,,,,,,,,,,,,,0.0,3.0,0.0,0.0,0.0,0.0,3,923.0,72.0,40112.0,1.0,0.8,2023-05-04,1.0
20110459,18068,2011,2011-12-03 14:05:00,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,PASADENA,HARRIS,TX,29.43573,-95.121835,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,10.0,0.0,10.0,0.0,NO,NO,YES,12/3/2011 14:05,12/3/2011 20:00,0.0,,,,,,,,,,,,,1000.0,150.0,0.0,0.0,0.0,0.0,1150,1082.0,51.0,106960.0,2.9,0.8,2022-09-24,1.0
20120001,18397,2011,2011-12-06 03:45:00,2552,COLONIAL PIPELINE CO,COLONIAL/OXFORD STATION,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,OXFORD,CALHOUN,AL,33.59872,-85.82542,INCORRECT OPERATION,INCORRECT INSTALLATION,69.0,0.0,68.0,1.0,NO,NO,YES,12/6/2011 3:49,12/6/2011 17:25,,,,,,,,,,,,,,20000.0,10000.0,3200.0,300000.0,500000.0,0.0,833200,868.0,72.0,66049.0,1.4,0.8,2023-02-03,1.0
20120006,21019,2011,2011-12-06 11:00:00,1248,BELLE FOURCHE PIPELINE CO,"BICENTENNIAL - ALEX 8""",ONSHORE,UNDERGROUND,CRUDE OIL,,,ALEXANDER,MCKENZIE,ND,47.907607,-103.650532,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,800.0,,650.0,150.0,NO,NO,YES,12/6/2011 11:08,12/7/2011 7:30,0.0,,,,,,,,,,,,,6232.0,10000.0,0.0,5000.0,0.0,0.0,21232,1088.0,52.0,86163.0,2.3,1.1,2022-12-29,1.0
20110456,17298,2011,2011-12-06 16:10:00,32109,ONEOK NGL PIPELINE LP,DES MOINES STORAGE,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",OTHER HVL,ISO-BUTANE,DES MOINES,POLK,IA,41.565497,-93.526862,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.24,0.1,0.0,0.24,NO,NO,YES,12/6/2011 16:10,12/6/2011 17:40,0.0,,,,,,,,,,,,,15200.0,30.0,0.0,500.0,0.0,0.0,15730,813.0,62.0,62931.0,1.6,0.6,2024-05-19,1.0
20120005,17398,2011,2011-12-06 23:30:00,26303,UNOCAL PIPELINE CO - EASTERN REGION,BEAUMONT TERMINAL,ONSHORE,ABOVEGROUND,CRUDE OIL,,,NEDERLAND,JEFFERSON,TX,29.9948,-93.9853,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",31.0,0.0,27.0,4.0,NO,NO,YES,12/6/2011 23:30,12/10/2011 18:30,0.0,,,,,,,,,,,,,26500.0,400.0,0.0,17221.0,8000.0,0.0,52121,1001.0,47.0,94845.0,2.0,0.5,2024-10-15,1.0
20110446,17517,2011,2011-12-07 13:00:00,30829,ENTERPRISE CRUDE PIPELINE LLC,,ONSHORE,ABOVEGROUND,CRUDE OIL,,,,,TX,33.68092,-97.075241,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,1.0,0.0,0.0,1.0,NO,NO,,,,,,,,,,,,,,,,,10.0,95.0,0.0,0.0,4500.0,0.0,4605,805.0,44.0,102875.0,1.8,1.2,2024-05-13,1.0
20120011,17672,2011,2011-12-08 09:15:00,300,"PLAINS PIPELINE, L.P.",JAL STATION,ONSHORE,TANK,CRUDE OIL,,,JAL,LEA,NM,32.080874,-103.176847,INCORRECT OPERATION,DAMAGE BY OPERATOR OR OPERATOR'S CONTRACTOR,0.0,,0.0,0.0,YES,YES,NO,,,0.0,,,,,,,,,,,,,190000.0,4750.0,0.0,0.0,0.0,0.0,194750,1018.0,51.0,68230.0,1.5,0.5,2022-06-13,1.0
20110442,16329,2011,2011-12-08 16:10:00,32109,ONEOK NGL PIPELINE LP,"MOORELAND PLANT TO MOORELAND BOOSTER 4"" ",ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),,MOORELAND,WOODWARD,OK,36.413056,-99.193611,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,360.0,0.0,0.0,360.0,NO,NO,YES,12/8/2011 16:35,12/9/2011 20:48,0.0,,,,,,,,,,,,,15085.0,14886.0,1000.0,1500.0,0.0,0.0,32471,1090.0,55.0,111291.0,2.1,1.1,2025-01-11,1.0
20120007,16558,2011,2011-12-09 09:00:00,1248,BELLE FOURCHE PIPELINE CO,"BICENTENNIAL TO ALEX 8""",ONSHORE,UNDERGROUND,CRUDE OIL,,,ALEXANDER ND,MCKENZIE,ND,47.673856,-103.65985,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,1000.0,,470.0,530.0,NO,NO,YES,12/9/2011 9:18,12/10/2011 17:30,0.0,,,,,,,,,,,,,4737.0,47302.0,0.0,5546.0,1940.0,0.0,59525,953.0,78.0,107054.0,2.9,0.7,2025-01-04,1.0
20120004,16651,2011,2011-12-09 11:00:00,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,AMMONIA MAINLINE,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",ANHYDROUS AMMONIA,,PALMETTO,ST. LANDRY,LA,30.796962,-91.919893,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",3.06,0.0,0.0,3.06,NO,NO,YES,12/9/2011 11:40,12/15/2011 0:00,0.0,,,,,,,,,,,,,97000.0,70.0,0.0,10000.0,10000.0,0.0,117070,947.0,58.0,66990.0,2.1,1.1,2023-04-30,1.0
20120008,20781,2011,2011-12-10 10:50:00,22610,"MAGELLAN PIPELINE COMPANY, LP","#3-8"" KANSAS CITY TO DONIPHAN LINE",ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,NEMAHA CITY,NEMAHA,NE,40.31277,-95.72125,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,650.0,0.0,58.0,592.0,NO,NO,YES,12/10/2011 10:52,12/12/2011 14:40,0.0,,,,,,,,,,,,,31000.0,62384.0,3500.0,240000.0,1778261.0,131700.0,2246845,933.0,54.0,41306.0,2.4,1.1,2025-01-08,1.0
20120009,16866,2011,2011-12-10 10:50:00,22610,"MAGELLAN PIPELINE COMPANY, LP","#5-12"" KANSAS CITY TO SIOUX CITY LINE",ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,NEMAHA CITY,NEMAH,NE,40.31277,-95.72125,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,2184.0,0.0,194.0,1990.0,NO,NO,YES,12/10/2011 10:53,12/12/2011 14:40,,,,,,,,,,,,,,31000.0,95147.0,3500.0,240000.0,1779261.0,131700.0,2280608,847.0,45.0,85800.0,2.1,0.6,2024-03-02,1.0
20120012,17683,2011,2011-12-11 12:00:00,18718,SUNOCO PIPELINE L.P.,CORSICANA STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,,,CORSICANA,NAVARRO,TX,32.06704,-96.4719,CORROSION,INTERNAL,0.71,0.0,0.0,0.71,NO,NO,NO,,,0.0,,,,,,,,,,,,,100.0,96.0,0.0,500.0,7000.0,0.0,7696,1057.0,68.0,80387.0,2.9,0.4,2023-02-03,1.0
20120013,17982,2011,2011-12-11 18:00:00,22855,"KOCH PIPELINE COMPANY, L.P.",HILLSBORO PUMP STATION,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,GRANDVIEW,JOHNSON,TX,32.29488,-97.13418,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,0.23,0.0,0.23,0.0,NO,NO,YES,12/11/2011 20:02,12/11/2011 23:23,0.0,,,,,,,,,,,,,65.0,32.0,0.0,600.0,0.0,0.0,697,1065.0,54.0,88442.0,2.5,1.4,2022-03-05,1.0
20120046,16436,2011,2011-12-12 10:00:00,32266,ST. JAMES OIL CORPORATION,ST. JAMES OIL CORPORATION,ONSHORE,UNDERGROUND,CRUDE OIL,,,LOS ANGELES,LOS ANGELES COUNTY,CA,34.0522342,-118.2436849,CORROSION,INTERNAL,0.5,0.0,0.5,0.0,NO,NO,YES,12/12/2011 10:10,1/26/2012 10:00,0.0,,,,,,,,,,,,,0.0,50.0,0.0,12000.0,0.0,61000.0,73050,1047.0,61.0,95276.0,1.8,0.3,2022-10-07,1.0
20120002,18396,2011,2011-12-12 10:16:00,2552,COLONIAL PIPELINE CO,COLONIAL/ GREENSBORO JUNCTION,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,GREENSBORO,GUILFORD,NC,36.06889,-78.06611,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,3.3,0.0,2.0,1.3,NO,NO,YES,12/12/2011 10:16,12/12/2011 16:30,,,,,,,,,,,,,,2456.0,415.0,0.0,15000.0,4743.0,0.0,22614,867.0,46.0,105618.0,2.9,0.8,2022-02-23,1.0
20120018,18277,2011,2011-12-14 16:00:00,22610,"MAGELLAN PIPELINE COMPANY, LP",ENID TO PONCA CITY #1-6,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,PONCA CITY,KAY,OK,36.632156,-97.125787,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",250.0,0.0,150.0,100.0,NO,NO,NO,,,0.0,,,,,,,,,,,,,5000.0,31500.0,1000.0,10000.0,240000.0,0.0,287500,1036.0,71.0,64351.0,1.4,1.1,2023-06-02,1.0
20120016,17743,2011,2011-12-17 16:55:00,3445,DIXIE PIPELINE,TRENTON STATION,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),,TRENTON,EDGEFIELD,SC,33.6809,-81.8849,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,22.0,0.0,0.0,22.0,NO,NO,YES,12/17/2011 16:55,12/17/2011 18:45,0.0,,,,,,,,,,,,,2600.0,1266.0,0.0,0.0,0.0,0.0,3866,1082.0,74.0,90931.0,2.5,1.4,2024-10-12,1.0
20120015,17518,2011,2011-12-19 18:10:00,30829,ENTERPRISE CRUDE PIPELINE LLC,,ONSHORE,ABOVEGROUND,CRUDE OIL,,,FREEPORT,BRAZORIA,TX,28.93564,-95.320507,CORROSION,EXTERNAL,1.0,0.0,0.0,1.0,NO,NO,NO,,,0.0,,,,,,,,,,,,,10.0,90.0,0.0,0.0,15000.0,0.0,15100,1070.0,43.0,109212.0,2.0,0.8,2023-09-26,1.0
20120020,17682,2011,2011-12-20 09:30:00,18718,SUNOCO PIPELINE L.P.,SARATOGA STATION,ONSHORE,UNDERGROUND,CRUDE OIL,,,SARATOGA,HARDIN,TX,30.2867,-94.5058,INCORRECT OPERATION,OVERFILL/OVERFLOW OF TANK/VESSEL/SUMP,2.5,0.0,0.0,2.5,NO,NO,NO,,,0.0,,,,,,,,,,,,,0.0,242.0,0.0,5192.0,0.0,0.0,5434,1047.0,67.0,84816.0,2.1,1.1,2024-11-25,1.0
20120019,17978,2011,2011-12-20 13:30:00,22855,"KOCH PIPELINE COMPANY, L.P.",PARIS PUMP STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,,,PARIS,MONROE,MO,39.45627,-92.08238,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.83,0.0,0.83,0.0,NO,NO,YES,12/20/2011 13:30,12/21/2011 16:05,0.0,,,,,,,,,,,,,5000.0,67.0,0.0,0.0,744.0,0.0,5811,1011.0,79.0,50278.0,1.4,1.4,2024-08-08,1.0
20120026,18334,2011,2011-12-27 13:00:00,32346,"TOTAL PETROCHEMICALS PIPELINE USA , INC.",TOTAL PETROCHEMICALS,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,PORT ARTHUR,JEFFERSON,TX,29.893363,-93.9928,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,2.0,0.0,1.0,1.0,NO,NO,NO,,,0.0,,,,,,,,,,,,,0.0,100.0,0.0,500.0,500.0,0.0,1100,846.0,72.0,61869.0,1.5,0.6,2024-01-31,1.0
20120023,18083,2011,2011-12-27 21:00:00,31618,ENTERPRISE PRODUCTS OPERATING LLC,RIO GRANDE PIPELINE,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",OTHER HVL,PROPANE/BUTANE MIX,KERMIT,LOVING,TX,31.78341,-103.46442,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",3283.0,0.0,0.0,3283.0,NO,NO,YES,12/27/2011 21:30,1/12/2012 10:55,0.0,,,,,,,,,,,,,105000.0,100000.0,0.0,12000.0,0.0,0.0,217000,1095.0,50.0,113788.0,1.8,0.6,2022-06-05,1.0
20120070,16511,2011,2011-12-28 17:00:00,31618,ENTERPRISE PRODUCTS OPERATING LLC,RIO GRANDE PIPELINE,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),,KERMIT,LOVING,TX,31.78341,-103.46442,ALL OTHER CAUSES,MISCELLANEOUS,0.0,0.0,0.0,0.0,YES,NO,YES,12/28/2011 17:00,1/12/2012 10:55,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,0.0,0.0,0.0,10500.0,0.0,0.0,10500,960.0,50.0,107087.0,1.2,1.4,2023-10-15,1.0
20120022,17595,2011,2011-12-29 09:00:00,31618,ENTERPRISE PRODUCTS OPERATING LLC,,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,,,TX,29.750786,-95.209372,MATERIAL/WELD/EQUIP FAILURE,FAILURE OF EQUIPMENT BODY,0.23,0.0,0.2,0.03,NO,NO,,,,,,,,,,,,,,,,,100.0,30.0,0.0,0.0,1500.0,0.0,1630,937.0,57.0,66149.0,1.8,0.9,2024-02-24,1.0
20120025,17624,2011,2011-12-29 14:25:00,18718,SUNOCO PIPELINE L.P.,HAWLEY STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,,,HAWLEY,JONES,TX,32.63239,-99.80477,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,2.0,0.0,0.0,2.0,NO,NO,NO,,,0.0,,,,,,,,,,,,,940.0,192.0,0.0,900.0,1580.0,0.0,3612,876.0,42.0,40869.0,2.5,1.2,2024-08-20,1.0
20120024,18142,2011,2011-12-30 10:35:00,9175,JAYHAWK PIPELINE LLC,"HILL CITY TO BEMIS 6""/8""",ONSHORE,UNDERGROUND,CRUDE OIL,,,PLAINVILLE,ELLIS,KS,39.10878,-99.17953,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",150.0,0.0,100.0,50.0,NO,NO,YES,12/30/2011 10:38,12/31/2011 13:00,0.0,,,,,,,,,,,,,3000.0,4000.0,2500.0,5000.0,142800.0,0.0,157300,1037.0,47.0,73458.0,2.5,0.8,2023-09-09,1.0
20120014,18720,2012,2012-01-01 19:00:00,32109,ONEOK NGL PIPELINE LP,MEDFORD STERLING 2 BOOSTER,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",OTHER HVL,ETHANE/PROPANE BLEND,MEDFORD,GRANT,OK,36.773902,-97.757636,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,33.79,20.0,20.0,13.79,NO,NO,YES,1/1/2012 19:00,1/1/2012 20:30,0.0,,,,,,,,,,,,,1600.0,292.0,0.0,600.0,0.0,0.0,2492,906.0,64.0,83803.0,2.8,1.3,2023-07-18,1.0
20120028,17963,2012,2012-01-04 15:15:00,32147,MARATHON PIPE LINE LLC,"BYRON - SILVERTIP 12""-10"" CRUDE",ONSHORE,TANK,CRUDE OIL,,,BYRON,BIG HORN,WY,44.817233,-108.501412,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,1.5,0.0,1.5,0.0,NO,NO,NO,,,0.0,,,,,,,,,,,,,2000.0,150.0,0.0,3700.0,700.0,0.0,6550,855.0,60.0,60025.0,1.5,1.1,2023-06-23,1.0
